,Date,Title,category,Content,URL
32,"February 6, 2020",Masks pass safety tests,Health & Community,"Customs has sent 20 surgical mask samples to the Government Laboratory for testing andfound that all of them comply with safety requirements and there were no violations of the Consumer Goods Safety Ordinance.The department launched a large-scale citywide special operation on January 27 to conduct spot checks, test purchases and inspections in various districts on surgical masks available on the market.As ofyesterday, customs conducted more than 6,000 inspections at retail spots selling surgical masks and more than 50 samples have been test-purchased.Safety tests on total fungal counts for 20 test-purchased samples have been conducted initially.The remaining samples are still undergoing safety tests and the results will be announced as soon as possible.Customs will continue to inspect surgical mask retail locations and conduct test-buy operations to ensure that masks being sold comply with the Trade Descriptions Ordinance and the Consumer Goods Safety Ordinance.Law enforcement action will be taken immediately if any violation is detected.The public can report suspected violations by calling 2545 6182 or by emailing [emailprotected]",https://www.news.gov.hk/eng/2020/02/20200206/20200206_180710_635.html?type=category&name=health&tl=t
33,"February 7, 2020",Appeal for help sincere: CS,Health & Community,"(To watch the video with sign language interpretation, click here.)  Chief Secretary Matthew Cheung today said his appeal togovernment staffto help in the fight against the spread of novel coronavirus is sincere.  Speaking at a press conference in the evening, Mr Cheung said Hong Kong is facing a challenging time and called for solidarity.  “I think everybody in the civil service, everyone in the community should exercise civic responsibility. It is time for us to stand together. Together we stand, divided we fall.”  Mr Cheung noted that heads of departments have responded positively to his appeal, and rejected suggestions claimingthatgovernment staffwere being coerced to volunteer.  “I'm sure that a lot of civil servants will respond to my appeal. So I just want to put the record straight: there’s no question of coercion. It’s on a voluntary basis.”  Additionally, Mr Cheung explained that the 14-day quarantine is for people who are not carriers and do not display symptoms.  ""They are not close contacts and also they are under close surveillance, close liaison with Department of Health experts every day, checking their temperature and also making sure they wear masks, and all that. What they do is just to stay home.”  The Chief Secretaryadded volunteers would help the quarantinedpeople if they have any needs.",https://www.news.gov.hk/eng/2020/02/20200207/20200207_185239_020.html?type=category&name=health&tl=t
34,"February 7, 2020",Rumours on voluntary work refuted,Health & Community,"The Government today said rumours claiming that some departments are forcing their staff to participate in voluntary work related to the fight against the novel coronavirus are totally unfounded.In order to tackle the critical situation, the Government said it hopes departments will encourage staff and former civil servants to voluntarily provide support in carrying out non-medical and non-professionaltasks.Government departments will release their staff, who have voluntarily signed up to be volunteers, on loan to the Department of Health, the Home Affairs Bureau and its departments, or the Social Welfare Department for the work concerned, it added.",https://www.news.gov.hk/eng/2020/02/20200207/20200207_170816_140.html?type=category&name=health&tl=t
35,"February 7, 2020",Arrivals down,Health & Community,"(To watch the video with sign language interpretation, click here.)  The Government said arrival figures to Hong Kong decreased significantly since services at several boundary control points were suspended.  Secretary for Security John Lee shared the decline in figures during a press conference today.  He said the Government introduced measures starting on January 30 to suspend the service of six control points, and thereafter, on February 4, another four control points.  “We can see the arrival figures have been dropping. And on February 5, the total number of people arriving in Hong Kong was 58,800 roughly. That is a drop of 75% compared with the figure before the introduction of the measures.  “For Hong Kong people arriving, the figure is a drop of 77%, Mainland visitors is a drop of 68%, and other visitors is a drop of 50%.”  Mr Lee explained why yesterday was the single day the Government witnessed an increase in arrival numberssince the introduction of the measures.  “It is not unexpected because tomorrow we will be implementing the mandatory quarantine for 14 days. And it is understandable that a lot of people either left Hong Kong, left the Mainland to come back to Hong Kong, or they travelled across to sort out some of the businesses for their own arrangement.  “The key really is on risk management in regard to all of these human movements across the boundary.”",https://www.news.gov.hk/eng/2020/02/20200207/20200207_185633_805.html?type=category&name=health&tl=t
36,"February 7, 2020",Quarantine arrangement set,Health & Community,"(To watch the video with sign language interpretation, click here.)  The Government today explained its new 14-day quarantine arrangement to contain the spread of the novel coronavirus.  Starting February 8, the Department of Health will issue quarantine orders to all people entering Hong Kong from the Mainland, including Hong Kong residents, Mainland residents and visitors from other places.  People meeting this criteria shall stay at home or other accommodation for a 14-day compulsory quarantine.  The policy includes people who have been to the Mainland in the past 14 days before arriving in Hong Kong, even if they entered the city via other places.  This applies to those who have not developed any symptoms and passed temperature checks upon entry.  Those showing symptoms will be referred to the department for further handling.  Travellers without a valid visa for a 14-day period will be denied entry.  For non-Hong Kong residents who have arranged to stay at hotels or other dwellings, they will conduct quarantine at the concerned hotels or dwellings.  If those under compulsory quarantinecannot arrange accommodation, the Government will providetemporary quarantine accommodation.  At this afternoon’s press conference, Secretary for Food & Health Sophia Chan said the goal of the policy is to safeguard the public.  “The objective of this mandatory home quarantine, with the legal backing, is to reduce the cross-boundary flow of people as well as to reduce the transmissibility of the virus within the community.  “The mandatory quarantine for 14 days, as the Chief Secretary alluded to earlier, there are a number of checks and medical surveillance, looking into the condition of quarantine at home.  “But the whole idea is for this person to stay at home and not go out, so that in case they are carrying any virus, it would not be transmitted to the rest of the community. So that’s the whole idea.”  Prof Chan further explained that those under quarantine will be monitored by the Department of Health.  “Other than all of these initial explanation packs, health education and telephone calls provided to the client, there will be spot checks, random checks to see whether this person is at home.  “Of course the condition of this person - whether for example they are running a temperature or they have any clinical signs and symptoms of not feeling well - would be checked and also for them to record themselves. There will be periodic checks by the Department of Health colleagues to monitor the situation.”  Prof Chan appealed to those placed in confinement to exercise self-discipline, stressing it will take a concerted effort to combat the virus.  “Of course, self-discipline is the most important because the whole idea is not to hold the person at home and have a lot of guards outside and so on.  “So it is not this. Self-discipline and then having everyone in Hong Kong fighting together for this infectious disease is the most important.”",https://www.news.gov.hk/eng/2020/02/20200207/20200207_190058_684.html?type=category&name=health&tl=t
37,"February 7, 2020",Arrivals down,Health & Community,"(To watch the video with sign language interpretation, click here.)  The Government said arrival figures to Hong Kong decreased significantly since services at several boundary control points were suspended.  Secretary for Security John Lee shared the decline in figures during a press conference today.  He said the Government introduced measures starting on January 30 to suspend the service of six control points, and thereafter, on February 4, another four control points.  “We can see the arrival figures have been dropping. And on February 5, the total number of people arriving in Hong Kong was 58,800 roughly. That is a drop of 75% compared with the figure before the introduction of the measures.  “For Hong Kong people arriving, the figure is a drop of 77%, Mainland visitors is a drop of 68%, and other visitors is a drop of 50%.”  Mr Lee explained why yesterday was the single day the Government witnessed an increase in arrival numberssince the introduction of the measures.  “It is not unexpected because tomorrow we will be implementing the mandatory quarantine for 14 days. And it is understandable that a lot of people either left Hong Kong, left the Mainland to come back to Hong Kong, or they travelled across to sort out some of the businesses for their own arrangement.  “The key really is on risk management in regard to all of these human movements across the boundary.”",https://www.news.gov.hk/eng/2020/02/20200207/20200207_185633_805.html?type=category&name=health&tl=t
38,"February 7, 2020",HA welcomes staff resuming duty,Health & Community,"The Hospital Authority welcomed its staff union's decision today to suspend industrial action and encouraged employees to resume duty as soon as possible to provide patient services for those in need.As the continuing industrial action has affected public hospital services for several days, the authority apologised to all affected patients.Committed to protecting healthcare staff and patients’ safety, the authoritysaid it will try its best to procure adequate protective equipment and adjust elective services to focus resources on fighting the epidemic.The authority thanked those who remained on duty to maintain public hospital services.It added that it sincerely hopes that all staff will join hands to combat the increasingly severe epidemic situation.",https://www.news.gov.hk/eng/2020/02/20200207/20200207_225223_112.html?type=category&name=health&tl=t
39,"February 7, 2020",2 more infections reported,Health & Community,"The Centre for Health Protection announced that it is investigating two additional importedcases of novel coronavirus infection as of 8pm today.  The first case involves a 58-year-old man who lives in Zhuhai and developed fever and cough on February 4.  He returned to Hong Kong on February 5, consulted a private doctor on February 6 and sought treatment at North District Hospital where he was admitted for isolation on the same day.  According to the patient’s information, he travelled from Zhuhai to Macau back and forth for work during the incubation period.  He returned to Hong Kong via the Hong Kong-Zhuhai-Macao Bridge boundary control point on February 5 and stayed in Serenity Garden in Sheung Shui with his friend.  Quarantine will be arranged for his friend who is asymptomatic.  The taxi driver who drove the patient from Serenity Garden to Wah Ming Shopping Centre in Fanling on February 6, as well as another taxi driver who drove him from the shopping centre to North District Hospital on the same day are urged to call the centre’s hotline.  The other case involves a 42-year-old man who lives in The Palazzo in Fo Tan.  He developed a fever and cough on February 3 and sought treatment at Prince of Wales Hospital where he was admitted for isolation.  According to the patient, he went to Shenzhen Bao’an International Airport from Hong Kong on January 22 before onset of symptoms for a flight to Hebei Province and returned by air from Hebei to Guangzhou on January 26. He visited Macau on the same day.  He returned to Hong Kong from Macau by ferry on February 2.  A domestic helper who lived with him and has presented symptoms will be sent to Prince of Wales Hospital, while quarantine will be arranged for his friend who lived with him, who is asymptomatic.  The centre’s epidemiological investigations and contact tracing on the confirmed cases are ongoing.  It will update reported cases of novel coronavirus infection on its dedicated webpage.",https://www.news.gov.hk/eng/2020/02/20200207/20200207_235402_352.html?type=category&name=health&tl=t
40,"February 8, 2020",Latest public service arrangements,Health & Community,"In light of the extension of special work arrangements for government departments and to reduce the risk of the spread of the novel coronavirus in the community, various departments today announced the latest arrangements for public services.  The Fire Services Department’s fire protection units will continue to provide basic and limited public services next week. These include various licence applications,dangerous goods vehicle inspection applications, fire service installations acceptance inspections of new buildings and compliance inspections of ventilating systems, processing of building plans, and building fire safety improvement works-related matters.  The department’s Shroff Office and Receipt & Dispatch Counter of the Licensing & Certification Command Headquarters and the Receipt & Dispatch Counter of the Fire Safety Command Headquarters will provide basic services from 10am to 12.30pm and from 2pm to 4pm on Monday, Wednesday and Friday.  The Judiciary said all hearings of the courts or tribunals originally scheduled from February 10 to 16 will generally be adjourned to a date to be fixed.However, the courts will continue to handle urgent and essential hearings or matters during this period.  For the Department of Justice,Prosecutions Division and Civil Division reception counters will be open from 9am to 1pm and 2pm to 6pm from February 10 to 14.The Civil Division's Shroff officewill be open from 9am to 1pm and 2pm to 4.30pm on February 11.  Legal Aid Department offices will open from 9.30am to 4pm between February 10 and 14 to provide basic necessary and limited civil and criminal legal aid application and litigation services.  TheOffice of the Ombudsman's reception counterwill be closed until February 16.  The Labour Department’s Employment Agencies Administration will provide counter services from 9am to 1pm from Monday to Friday for receiving employment agency licence applications, while other counter services will remain suspended.  Except for Sham Shui Po district, all Home Affairs Enquiry Centres will be open between 11am and 3pm from Monday to Friday (between 11am and 3pm on Monday, Wednesday and Friday only for the Mui Wo centre). The service to administer declarations or oaths/affirmations for private use will be available.  The Leisure & Cultural Services Department has announced that the Hong Kong Flower Show 2020 originally scheduled to be held from March 6 to 15 at Victoria Park has been cancelled.  The Land Registry has adjusted the opening hours of its offices to provide basic public services. Delivering instruments for registration will be handled from 9am to 1.30pm from Monday to Friday, while other matters will be handled from 9am to 12.30pm. from Monday to Friday.  From February 10, the Inland Revenue Department will suspend allservices except the Business Registration Office, the Stamp Office, and the Central Enquiry Counter, which will provide services from 9am to noon on Monday to Friday.  Enquiry counters under the Rating & Valuation Department will be open from 8.15 to 1pm on Monday, Tuesday and Thursday.  All service counters at Working Family & Student Financial Assistance Agency offices will be closed from February 10 to 16. Scheduled appointments for counter services and interviews will also be cancelled.  All post offices will be open from 11am to 3pm from Monday to Friday and 9.30am to 1pm on Saturday. Mail delivery and mail collection from posting boxes will be provided on alternate days, whileposting and delivery of Speedpost items will be maintained from Monday to Saturday.  The Agriculture, Fisheries & Conservation Department’s licensing services counters at the Cheung Sha Wan Government Offices and its Marine Parks Office in Tsuen Wan will continue to provide basic and limited public services from 9.30am to noon and 2pm to 5pm on Tuesday and Thursday.  The Water Supplies Department’s customer enquiries centre in Wan Chai will stay open between 10am and 4pm from Monday to Friday, while other centres in Tai Kok Tsui, Sha Tin, Tai Po and Tuen Mun will remain closed.  The Wan Chai centre will provide limited services for handling licensing matters and applications for urgent water supply reconnection. For account enquiries, customers may call the 24-hour Customer Services Hotline 2824 5000.  The Highways Department said the provision of basic and limited public services will continue until further notice, including processing of excavation permit applications for excavation works on public roads and parts of the non-emergency road repair works.  It will continue to provide the necessary and emergency public road repair services including daily inspections of expressways and emergency road repairs.  The Civil Engineering & Development Department has also adjusted its public services. Office hours for applications for dumping licences and sand removal permits will be 2pm to 5pm from Monday to Friday, while that of the Mines Division's Permit & Licensing Officewill be 9am to noon from Monday to Saturday.  The Drainage Services Department said that in addition to the emergency and essential public services being maintained, it will continue to provide basic and limited public services to members of the public next week.  Except for the 24-hour Drainage Hotline 2300 1110, all enquiry phone lines and reception services will be temporarily suspended.  The Lands Department noted services for receipt and delivery of documents at counters and enquiry telephone lines will be provided between 1pm and 5pm on Monday, Wednesday and Friday from February 10 to 16.  Its headquarters at North Point Government Offices will open only the counter on the 21st floor during the above opening hours, while other counter services will continue to be suspended.  The Transport Department’s Licensing Offices in Admiralty, Cheung Sha Wan, Kwun Tong and Sha Tin, and Driving Test Appointment Office in Cheung Sha Wan will open from 10am to 3pm from Monday to Friday for the provision of counter services. Vehicle Examination Centres will resume normal services.  The Planning Department’s planning enquiry counter atNorth Point Government Offices will continue to make available documents required under the Town Planning Ordinance for public inspection, while other counter services will be suspended. Meanwhile, the planning enquiry counter at Sha Tin Government Offices will be closed.",https://www.news.gov.hk/eng/2020/02/20200208/20200208_114420_272.html?type=category&name=health&tl=t
41,"February 8, 2020",161 under mandatory quarantine,Health & Community,"(To watch the video with sign language interpretation, click here.)  Chief Executive Carrie Lam said today that 161 arrivals from the Mainland have been placed under mandatory quarantine since the new regulation came into effect at midnight.  During a press briefing, Mrs Lam said as at 4pm today, out of those 161 arrivals comprising 143 Hong Kong residents and 18 non-Hong Kong residents, 148 are under home quarantine, 11 are in hotels and the remainder are in two separate quarantine centres.  Hong Kong now has only three control points still in operation: Hong Kong International Airport, Shenzhen Bay and Hong Kong-Zhuhai-Macao Bridge.  Mrs Lam revealed as at 4pm today, 8,953 people arrived in Hong Kong via those three control points, with more than 90% coming from the airport, but not all of them fell under the mandatory quarantine regulation.  “Arrivals at the airport very often, will not be caught by the new regulation because they are not passengers arriving from the Mainland. But if those arrivals from international flights are passengers who have been in the Mainland for the past 14 days, they will still be caught by the new regulation.”  She added that not all passengers flying in from the Mainland were staying in Hong Kong and may be in transit at the airport.  As for the two land-based boundary control points at the Hong Kong-Zhuhai-Macao Bridge and Shenzhen Bay, as at 4pm today, there were 807 arrivals. Of these, 682 arrived via the bridge and 125 from the bay.  “A further breakdown will show you that of the arrivals through the Hong Kong-Zhuhai-Macao Bridge, many of them were Macau residents or Hong Kong people returning from Macau. And again, they are not caught by the regulation, because they are arrivals from Macau.”",https://www.news.gov.hk/eng/2020/02/20200208/20200208_190624_809.html?type=category&name=health&tl=t
42,"February 9, 2020",Cruise quarantine completed,Health & Community,"The Centre for Health Protection today said all those on board the World Dream cruise ship docked in Hong Kong no longer need to be under surveillance for the novel coronavirus and may disembark.Some Mainland travellers who had earlier taken the cruise were confirmed to have been infected with the novel coronavirus, so tests were conducted on all 1,800 crew members to safeguard the current passengers on board.The centre’s Chief Port Health Officer Dr Leung Yiu-hong told a press briefing at Kai Tak Cruise Terminal this afternoon that the crew’s test results came back negative.“The passengers on board actually had no contact with the confirmed cases on the cruise during January 19 to 24. Our plan was that, because the crew members currently on board may have had contact with these particular cases, and therefore, we are now clear that all the crew members have already tested negative for the virus, and so we consider that there is no need for any further surveillance or follow up for these passengers.”Dr Leung added that the Government made every effort to ensure the test results were conducted as swiftly as possible.“Because we have mobilised a lot of resources and manpower to collect the specimens of the crew members on board, and so we could manage to finish collection of all samples from the crew members in one day. I would also like to thank our laboratory colleagues who paid their very hard work and effort in processing all the specimens and testing within this short period.”",https://www.news.gov.hk/eng/2020/02/20200209/20200209_154250_608.html?type=category&name=health&tl=t
43,"February 9, 2020",Appeal to avoid large gatherings,Health & Community,"(To watch the video with sign language interpretation, click here.)  The Centre for Health Protection today urged the public to avoid large gatherings to prevent a community-wide outbreak of novel coronavirus infection.  The centre’s Communicable Disease Branch Head Dr Chuang Shuk-kwan made the appeal at a press conference after revealing that two of the three new confirmed cases had joined a hotpot and barbecue dinner with their family during the Lunar New Year holiday.  “Because we are in a situation where we would like to prevent a community-wide outbreak, so I would suggest we should avoid large dinner gatherings or lunch gatherings with friends or relatives. If it is necessary, for those who have symptoms such as fever or respiratory symptoms, they should avoid participating in these kinds of gatherings.”  She said the three new cases involve a 24-year-old man and his maternal grandmother who had attended the family gathering of 19 people in Kwun Tong. Seven other relatives who were at the dinner have also tested positive for the virus.  The third confirmed case is a 70-year-old man who had not travelled since January 9, but has underlying medical conditions.  Dr Chuang explained the difficulties of spotting people infected with the novel coronavirus.  “As you know from this family cluster, we know that many of them did not have obvious symptoms and some of them did not seek medical attention. Obviously some of them can still go to work or because of very mild symptoms they think they are okay. It is just like influenza. It is very difficult to pick up all those with mild symptoms and isolate them in the hospital and trace all those contacts, so the task is too big.”  She also pointed out that placing all patients under quarantine could at most delay the spread of the disease, but not completely stop it in its tracks.",https://www.news.gov.hk/eng/2020/02/20200209/20200209_182846_297.html?type=category&name=health&tl=t
44,"February 9, 2020",Quarantine facilities explained,Health & Community,"The Government today said with the developments and changes of the novel coronavirus infection, it is necessary to ensure sufficient quarantine facilities for combatting the disease.  It notedthe three quarantine centres, namely the MacLehose Holiday Village, the Lei Yue Mun Park & Holiday Village and Po Leung Kuk Jockey Club Pak Tam Chung Holiday Camp, have reached their maximum capacity.  The Government is actively preparing to convert theJao Tsung-I Academy's Heritage Lodge into the fourth quarantine centre.  When searching for the sites, the Government thoroughly considered whether the facilities meet the requirements for a quarantine centre including location, overall facilities and infrastructure, environment, the possible impact on nearbyresidents, as well as the time required for its operation.  It will also ensure that the operation of the quarantine centres meets the stringent requirements.  Security and healthcare staff will be on duty round the clock in the quarantine centres. A transfer service for leaving and entering the centres will be provided to people under quarantine, who will not take part in any community activities.  Entry into and departure from the quarantine centres are not allowed without written permission of health personnel.  According to the prevailing measures, patients confirmed to have been infected with or suspected to be infected by the novel coronavirus will be admitted to hospitals for isolation and treatment.  Whether being arranged to stay at quarantine centres or to be put under compulsory home quarantine, they are not confirmed or suspected cases. They are close contacts of confirmed cases or those who have been to Hubei Province in the past 14 days, and without any symptoms.  To prevent the transmission of the disease in the community with a view to achieving the highest effectiveness of the compulsory quarantine measures, the co-operation of the whole community is indispensable, the Government noted.  It added that the setting up of quarantine centres not only protects those under quarantine, but also safeguards everybody's health. Thus, it is hoped that the whole community can fight the disease together.  Representativesfrom the Food & Health Bureau attended the Sham Shui Po District Council meeting on February 5 to explain the use of the Jao Tsung-I Academy as a quarantine centre and listened to their views.  On the plan to use Chun Yeung Estate as a quarantine centre, representatives from the Food & Health Bureau, the Department of Health and the Housing Department today briefed Sha Tin District Council members on the arrangement.  However, some District Council members did not allow participating government officers to leave at theend of thefour-hour meeting. The Government expressed regret over this and reiterated the importance of rational discussion.",https://www.news.gov.hk/eng/2020/02/20200209/20200209_183340_454.html?type=category&name=health&tl=t
45,"February 9, 2020",10 new infections confirmed,Health & Community,"The Centre for Health Protection is investigating 10 additional cases of novel coronavirus infection, which raises the number of confirmed cases to 36.  The first case involves a 24-year-old man with good past health who lives in Hung Fook Mansion, 356-362 Lockhart Road, Wan Chai.  He had developed afever and cough since January 30 and sought medical attention from a private doctor on the same day. He consulted another private doctor on February 4 and sought treatment at St Paul’s Hospital’s Outpatient Department on February 6.  He then sought medical attention at Ruttonjee Hospital's Accident & Emergency Department and was admitted for isolation on February 8. He is in a stable condition.  The centre traced and confirmed eight more cases of novel coronavirus infection today. They are allrelatives of the 24-year old patient, including his father, mother, grandmother, aunts and cousins.  The eight cases involve three men and five women aged 22 to 91, and they were admitted for isolation at Ruttonjee Hospital and Pamela Youde Nethersole Eastern Hospital.  The 24-year-old patient said he had not travelled during the incubation period. On January 26, he had hot pot with 18 relatives, including the eight confirmed cases, at Lento Party Room in Kwun Tong.  Among them, two more have shown symptoms and are currently being treatedat Prince of Wales Hospital. Relevant epidemiological investigations and contact tracing are ongoing.  The remaining case involves a 70-year-old man with underlying illnesses who resides in Choi Fung Court in Ngau Chi Wan.  He had developed a cough, chills and shortness of breath since January 30 and diarrhoea since February 1. He consulted two private doctors during the period from February 1 to 7.  He attended United Christian Hospital on February 8 for persistent chills and shortness of breath where he was admitted for isolation and treatment. He is now in a stable condition.  The patient had no travel history during the incubation period and mainly stayed at home and at his son’s home in the same building.  His close contacts are asymptomatic and quarantine will be arranged.  The centre will update reported novel coronavirus infection cases on its dedicated webpage. ",https://www.news.gov.hk/eng/2020/02/20200209/20200209_235248_061.html?type=category&name=health&tl=t
46,"February 10, 2020",Equal opportunities fund opens,Health & Community,"The Constitutional & Mainland Affairs Bureau is inviting applications under the Equal Opportunities (Sexual Orientation) Funding Scheme 2020-21.The scheme provides funding to community projects that promote equal opportunities on the grounds of sexual orientation or gender identity, and provide support services for sexual minorities.Theapplication deadlineis March 31.Clickhere for details.",https://www.news.gov.hk/eng/2020/02/20200210/20200210_115051_403.html?type=category&name=health&tl=t
47,"February 10, 2020",Cultural scheme application extended,Health & Community,"The deadline of the second-round application for the Intangible Cultural Heritage Funding Scheme’scommunity-driven projects has been extended for two weeks to 6pm on March 16, the Government announced today.The funding scheme supports local residents and organisations to carry out intangible cultural heritage (ICH) projects to strengthen the safeguarding, research, promotion, education and transmission of local ICH items.It also supports transmission projects conducted by local bearers and bearer organisations.The scheme enhances public awareness and understanding of, as well as respect for ICH.The scope of support of the community-driven projects covers projects related to the items in Hong Kong’s ICH representative list and inventory. The funding amount applied for each project shall not be less than $250,000.",https://www.news.gov.hk/eng/2020/02/20200210/20200210_152248_390.html?type=category&name=health&tl=t
48,"February 10, 2020",Quarantined people must stay home,Health & Community,"Secretary for Food & Health Prof Sophia Chan today urged people who are under the 14-day compulsory quarantine or those entering Hong Kong from the Mainland to stay home.  Prof Chan made the statement at a press conferencethis afternoon, where she talked about the implementation of the quarantine arrangement, which came into effect on February 8 to contain the spread of the novel coronavirus.  She said Police have conducted about 160 spot checks and found that nine quarantined people were not staying at home all the time.  “They successfully found seven people and then there are two people that they are still locating right now.  “I think it is more important, that is in terms of public health, that these people should stay at home because if we want to reduce the transmissibility or the transmission of the virus, then it is important.”  People who leave their homes during the quarantine period for the first time will be given a warning, Prof Chan said.  If they do not comply and are found to have left home a second time, they will be given bracelets provided by the Office of the Government Chief Information Officer to track their locations and ensure that they are staying home, she added.  “If they still do not comply for the third time, we would have no choice but to put them into our quarantine camp.  “So, that is a way to actually ensure that they comply. Of course, that is more for the quarantine, but then in terms of the legislation, we would enforce if they are not co-operative.”",https://www.news.gov.hk/eng/2020/02/20200210/20200210_170221_652.html?type=category&name=health&tl=t
49,"February 10, 2020",Hospital services to be adjusted,Health & Community,"The Hospital Authority announced plans to gradually adjust non-emergency and non-essential services at public hospitals to focus manpower and resources on the challenge of the epidemic.  Speaking at a press conference this afternoon, the authority’s Chief Manager (Cluster Performance) Dr Ian Cheung said the next few weeks will be the most critical time for combating the novel coronavirus.  Dr Cheung explained that service curtailment can reduce the flow of people in hospitals,decrease the risk of cross infection and allow healthcare staff to focus on the epidemic and strengthen infection control measures.  “The specialist outpatient clinics (SOPCs) of public hospital will gradually reduce the services.For instance, ear, nose & throat specialty will provide consultations only to post operation follow up and cancer cases required surveillance.  “SOPCs will contact patients with stable condition and mild illnesses to reschedule the appointments and arrange drug refills.  “Emergency surgery services will be maintained.Elective surgeries will be postponed except for essential surgeries for cancer treatment.  “Appointments for non-emergency and routine clinical examinations such as endoscopy and gastroscopy will also be rescheduled.”  At the same time, the authority is also discussingvarious public-private partnership programmes with several private hospitals.  Public hospital patients will be diverted to private hospitals but receive treatment at current public hospitals fees. Initial agreement has been reached on neonatal jaundice treatment.  Dr Cheung hopes the public will understand the need for such service adjustment arrangements and apologised to affected patients.",https://www.news.gov.hk/eng/2020/02/20200210/20200210_180258_488.html?type=category&name=health&tl=t
50,"February 11, 2020",6 new infections confirmed,Health & Community,"The Centre for Health Protection is investigating six additional cases of novel coronavirus infection, bringing the number of confirmed cases to 42.  Two of the additional cases are the close contacts of the male patient of the 27th case announced on February 9. They are his 55-year-old aunt and 52-year-old uncle.  The two patients have had good past health and did not travel during the incubation period. On January 26, they both attended the same gathering as the patients of the nine confirmed cases from the same family cluster announced on February 9.  The 55-year-old women lives in Tai Wo House, Wo Che Estate in Sha Tin. She developed fever, cough and runny nose on January 30 and consulted a private doctor on the same day. She was admitted to the Prince of Wales Hospital on February 9 and is now in a stable condition.  Her husband is asymptomatic and is under quarantine, while her son has developed symptoms and has been admitted to Prince of Wales Hospital for isolation and treatment.  The 52-year-old man belongs to the same family cluster. He is the husband of a 51-year-old female patient and the father of a 25-year-old female patient and a 22-year-old male patient who were all confirmed to be infected with the virus on February 9.  He lives in Lai Chi Building, 42-56 Leighton Road in Wan Chai. He developed a cough, sore throat and dry mouth on February 8 and was admitted to Pamela Youde Nethersole Eastern Hospital on February 9. He is in a stable condition.  The other three cases belong to another family cluster. The index case is a 69-year-old man with underlying illnesses who resides in Cheung Hing Building, 110 Sai Wan Ho Street.  He developed a cough on January 30 and consulted a private doctor on February 7. He attended Pamela Youde Nethersole Eastern Hospital on February 9 due to shortness of breath and was admitted for isolation and management. He is in critical condition.  The centre has traced and confirmed two more cases of novel coronavirus infection yesterday, including the man’s 63-year-old wife and 86-year-old mother-in-law. All of them live together.  His wife has underlying illnesses while his mother-in-law has had good past health. They started coughing since January 30 and January 28 and were transferred to Pamela Youde Nethersole Eastern Hospital for isolation and management on February 10. They are in stable condition.  The 69-year-old man did not travel during the incubation period and mainly stayed at home. His wife had been to Sai Wan Ho General Out-patient Clinic on January 31. His sister-in-law had visited their home for lunch on January 31, but has been asymptomatic so far. Quarantine will be arranged.  The sixth additional case involves a 62-year-old woman residing in the same building as the patient of the 12th case - Hong Mei House, Cheung Hong Estate in Tsing Yi.  She developed a cough since February 3 and consulted a private doctor on February 3, 5 and 7 and sought treatment at Princess Margaret Hospital on February 9.She is in stable condition.  The patient visited Macau from January 18 to 19. Her son and daughter-in-law, who live with her, have presented with symptoms and will be sent to Princess Margaret Hospital, and quarantine will be arranged for her husband and grandson who also live with her and are asymptomatic.  The centre is conducting investigations at the 07 units of Hong Mei House to identify if there are undiagnosed cases to stop the potential risk of the virus’ further spread.  Symptomatic residents werehospitalisedfor isolation, while asymptomatic residents were issued quarantine orders and transferred to quarantine centres.  A multi-disciplinary response team has also been activated to investigate and examine if environmental factors were involved in the infection of the two cases in those units.  The Food & Environmental Hygiene Department and the Housing Department will conduct thorough cleaning and disinfection for the building. At the same time, the Department of Health will provide residents with guidelines on professional cleaning and disinfection.  The centre will update reported novel coronavirus infection cases on its dedicated webpage.",https://www.news.gov.hk/eng/2020/02/20200211/20200211_002802_617.html?type=category&name=health&tl=t
