,Date,Title,category,Content,URL
25,"June 10, 2020",More leisure facilities to reopen,Health & Community,"In light of the latest COVID-19 development, theLeisure & Cultural Services Department will reopen more public swimming pools, gazetted beaches, libraries and museums.Sun Yat Sen Memorial Park, Kowloon Park and Lam Tin Swimming Pool will be reopened on June 13. The reopened swimming pools will operate from 6.30am to 10pm for three sessions daily with two breaks.Big Wave Bay, Ting Kau, Cafeteria New, Castle Peak, Silverstrand and Trio Beach will be reopened on June 13. Lifeguard services will be provided from 9am to 6pm daily and extended from 8am to 7pm on Saturdays, Sundays and public holidays during the peak period from June to August.Beach-goers have to comply with the law that prohibits group gatherings of more than eight people.To ensure an appropriate distance between shower facility users, only alternate shower cubicles and shower heads will be open.Individual and block booking for use of the reopened non-fee-charging land recreation and sports facilities as well as block booking for the reopened fee-charging land recreation and sports facilities in August or afterwards will resume from June 13.Acceptance of applications for holding wedding ceremonies at designated venues including Repulse Bay Beach, Kowloon Walled City Park, Kowloon Tsai Park, Tai Po Waterfront Park and Sai Kung Waterfront Park will be resumed from June 13.The arrangement of opening alternate courts/tables of badminton courts, billiard/American pool rooms and table tennis rooms will be relaxed from June 15.The adult and children's libraries of a further 19 district libraries will reopen on June 15. To avoid people gathering, admission slips will be distributed on a first-come, first-served basis for entry to each session.The students' study rooms of those district libraries will resume service on the same day.The Science Museum and theSpace Museum will partially reopen their exhibition facilities on June 15 and implement special opening hours. Public programmes will be temporarily suspended.Except on regular closing days, the Science Museum will be open from 10am to 5pm, while the Space Museum will be open from 12.30pm to 5pm.Upon the full resumption of museum services at a later time, admission fees will be waived for affected Museum Pass holders. Details will be announced in due course.",https://www.news.gov.hk/eng/2020/06/20200610/20200610_191354_834.html?type=category&name=health&tl=t
26,"June 11, 2020",CuMask collection arrangement set,Health & Community,"Hong Kong residents who have not obtained the CuMask through online registration may collect masks at post offices from June 15 to July 15, the Innovation & Technology Bureau announced today.Residents living in public rental housing estates under the Housing Authority and rental estates under the Housing Society may collect the masks from their estate management offices.Citizens should present the original of their Hong Kong identity card (HKID) to the staff of post offices or estate management offices.The staff will input the citizen's HKID numberon acomputer or ahandheld device and provide an adult-sized CuMask once they confirm that the person has not obtained one before.The bureau said these computers and handheld devices will not store any HKID information or other personal data.Those who are unable to collect the mask in person may authorise others to collect it on their behalf from July 6 to 15. Detailed arrangements will be announced in early July.Estate management offices will distribute the masks to residents with special needs such as elderly people or people with impaired mobility through appointments, it added.Click here for details.",https://www.news.gov.hk/eng/2020/06/20200611/20200611_131832_624.html?type=category&name=health&tl=t
27,"June 11, 2020",Fishermen to get allowance,Health & Community,"The Agriculture, Fisheries & Conservation Department announced today an ex-gratia payment will be granted to fishermen affected by the commercial fishing ban and that registration for theallowance will start on June 18.Under the new fisheries management strategy in marine parks, commercial fishing by local fishing vessels registered under the Fisheries Protection Ordinance will be banned in the Hoi Ha Wan, Yan Chau Tong, Tung Ping Chau and Sha Chau & Lung Kwu Chau marine parks.A transitional period of two years will be provided under the commercial fishing ban for fishermen to adapt.The department has notgranted new fishing permits for the four marine parks since April 1. Existing fishing permits will not be renewed with validity periods beyond March 31, 2022.Affected fishermen permit holders are invited to register for an ex-gratia allowance from June 18 to July 31. Applicants must hold a fisherman fishing permit for the specified marine parks which must remain valid on or after April 1 this year.They will be notified on the assigned registration session individually by registered mail.Clickhere for details.",https://www.news.gov.hk/eng/2020/06/20200611/20200611_151818_810.html?type=category&name=health&tl=t
28,"June 11, 2020",No new COVID-19 cases in HK,Health & Community,"The Centre for Health Protection announced that as of 4pm today, no new COVID-19 cases have been recorded, leaving the number of confirmed cases in Hong Kong at 1,107 so far.Meanwhile, 1,397 deep throat saliva samples had been collected in Luk Chuen House, Lek Yuen Estate in Sha Tin as of 4pm, while 1,390 samples have been tested for COVID-19. The centre said it still cannot get in touch with the residents of one unit.Additionally, the Hospital Authority reported that 49 confirmed COVID-19 patients are currently hospitalised and 1,055 confirmed and suspected patients have been discharged.For information and health advice on COVID-19, visit the Government's dedicated webpage.",https://www.news.gov.hk/eng/2020/06/20200611/20200611_162724_174.html?type=category&name=health&tl=t
29,"June 12, 2020",1 COVID-19 case reported,Health & Community,"The Centre for Health Protection (CHP) today said it is investigating one additional confirmed COVID-19 case, taking the number of confirmed cases in Hong Kong to 1,108.The female patient, aged 58, is the sister-in-law of a 34-year-old female patient and the sister of a 56-year-old male patient.The 34-year-old and 56-year-old patientswere confirmed to have contracted the virus on May 31.They all live in Luk Chuen House, Lek Yuen Estate in Sha Tin.Pending admission to a quarantine centre as a close contact, the 58-year-old patient developed a fever and was sent to Prince of Wales Hospital.During her treatment at the hospital, the patient's nasopharyngeal and throat swabs collected on May 31 and June 1 tested negative for severe acute respiratory syndrome coronavirus 2.She was discharged on June 2 after the fever subsided and was transferred to the quarantine centre where she remained asymptomatic.The patient's deep throat saliva sample submitted before the end of quarantine on June 11 tested positive for SARS-CoV-2 and she was sent to Prince of Wales Hospital again.She lived alone in the quarantine centre since June 2 and had no close contact before becoming a confirmed case.According to the CHP's initial investigation, the patient possibly acquired the infection from the 34-year-old and 56-year-old patients through home contact.As of 4pm today, 1,397 deep throat saliva samples had been collected in Luk Chuen House, while 1,391 samples have been tested for COVID-19. The centre is following up with Luk Chuen House residents who have not yet returned their samples.Additionally, the Hospital Authority reported that 44 confirmed COVID-19 patients are currently hospitalised and 1,060 confirmed and suspected patients have been discharged.For information and health advice on COVID-19, visit the Government's dedicated webpage.",https://www.news.gov.hk/eng/2020/06/20200612/20200612_165755_877.html?type=category&name=health&tl=t
30,"June 12, 2020",1 type of mask fails safety test,Health & Community,"Customs today urged people to stop using a type of surgical mask whichhad a bacterial count that exceeded the permittedlimit.The department received test results for the latest batch of 38 test-purchased surgical mask samples on June 11.The total bacterial count of the sample of one type of surgical mask exceeded the maximum permitted limit by 25%, in contravention of the Consumer Goods Safety Ordinance.These masks, manufactured in China, were packed in boxes of 10 pieces each and were sold for $180.Following the test results, the department conducted immediate enforcement action and seized four boxes of the mask from a pharmacy in Tsim Sha Tsui and arrested a 58-year-old man.The department launched a city-wide special operation on January 27 to conduct spot checks, test purchases and inspections of surgical masks available on the market.",https://www.news.gov.hk/eng/2020/06/20200612/20200612_173847_241.html?type=category&name=health&tl=t
31,"June 13, 2020",$310m disbursed to property sector,Health & Community,"About 9,300 applications for the Anti-epidemic Support Scheme for Property Management Sector have been approved, involving subsidies of around $310 million.The approved subsidies will benefit more than 36,200 building blocks and over 77,650 frontline property management workers.The scheme, which has received about 10,900 applications as of today, was launched under the Anti-epidemic Fund to subsidise owners' organisations or property management companies of buildings to provide the Anti-epidemic Hardship Allowance to frontline property management workers.It also provides the Anti-epidemic Cleansing Subsidy to owners' organisations or property management companies.Applications for the schemecloseon July 15.Click here for details.",https://www.news.gov.hk/eng/2020/06/20200613/20200613_112413_847.html?type=category&name=health&tl=t
32,"June 13, 2020",1 COVID-19 case reported,Health & Community,"The Centre for Health Protection (CHP) today said it is investigating one additional confirmed COVID-19 case, taking the number of confirmed cases in Hong Kong to 1,109.The 33-year-old male patient lives in unit 10 of Luk Chuen House, Lek Yuen Estate in Sha Tin, which is adjacent to unit 12 where a 34-year-old female resident was confirmed to have contracted the virus on May 31.In view of the cluster involvingLuk Chuen House residents, the Department of Health evacuated all asymptomatic residents of units 10 and 12 of the housing block on June 4.The patient was sent to a quarantine centre on June 4 and admitted to Prince of Wales Hospital for management the same day due to a fever.His nasopharyngeal and throat swab, deep throat saliva sample and stool specimen tested negative for severe acute respiratory syndrome coronavirus 2.He underwent a bronchoscopy yesterday due to a persistent fever and pneumonia. His bronchoalveolar lavage specimen tested positive for SARS-CoV-2.The patient has been inhospital since June 4. Prior to that, he mainly stayed at home. Except for his two elder brothers and his mother living with him, he does not have other close contacts.The trio were also arranged for quarantine on June 4. The two brothers were sent to Prince of Wales Hospital the same day due to a fever. Their respiratory specimens tested negative for the virus and their fever later subsided. The patient's mother remained asymptomatic. They are still in the quarantine centre.According to the CHP's initial investigation, as the patient lives adjacent to the family cluster of the case involving the 34-year-old female patient, there is possibility that he was infected due to environmental factors.An epidemiological investigation is ongoing, while relevant government departments and experts have been following up on the environmental factors involving units 10 and 12 of Luk Chuen House.As of 4pm today, 1,399 deep throat saliva samples had been collected in Luk Chuen House, while 1,393 samples have been tested for COVID-19. The centre is following up with Luk Chuen House residents who have not yet returned their samples.Additionally, the Hospital Authority reported that 44 confirmed COVID-19 patients are currently hospitalised and 1,061 confirmed and suspected patients have been discharged.For information and health advice on COVID-19, visit the Government's dedicated webpage.",https://www.news.gov.hk/eng/2020/06/20200613/20200613_171206_577.html?type=category&name=health&tl=t
33,"June 14, 2020",Life after sports: stars shine the way,Health & Community,"Natural Yip reached a crossroads in life when she hung up her cricket bat.She was part of the Hong Kong cricket team at the Asian Games twice in the past decade and played the sport professionally for years until she retired in 2018.To navigate the post-retirement sea change, Ms Yip joined the Stars to Shine Mentorship Programme in the same year to help her switch gears and prepare to start a new chapter.Under the guidance of programme mentor Amy Chan, she was able to undergo a successful career change.“I have no doubt that they can be very successful in other businesses. So what they need to do is to join this type of programme, to have a mentor share their experiences and also, with a little help, they can flourish,” Ms Chan said.A renowned Hong Kong badminton player who won gold in the mixed doubles event at the 1990 Commonwealth Games, Ms Chan retired as an athlete that year and became headmistress of the Jockey Club’s Apprentice Jockeys’ School in 2006.She explained that the winning mentality of athletes contributes to their success in other fields.“I really think that as athletes, they have all types of qualities - they are very, very hard-working, they have determination and they face challenges without any fear.""They will bring all these qualities to their new jobs.”Valuable lessonsMs Yip is now working as a sports promotion co-ordinator at a local school. She said Ms Chan taught her valuable life lessons during the two-year mentorship.“When I met Amy, I could see that she is a very determined lady. When she was young, she played badminton and was very focused and trained hard.“When she retired, she did not pick up any badminton coaching duties, she just changed her life direction. When I talked to her, I understood that when we have a goal and direction, we will be successful.”The Stars to Shine scheme was launched by the Hong Kong Athletes Career & Education Programme.Eight famous retired athletes who are now working in different industries joined the scheme as mentors when its first phase launched in 2018.Retired rugby player Candy Cheng was also a programme mentee. She is now the development and transition programme co-ordinator at the Hong Kong Rugby Union.Ms Cheng said she learnt about the public relations industry through her mentor, Vivian Lee, a former swimmer.“The interaction with Vivian and other mentors broadened my vision. Vivian has worked on a lot of PR and event management projects.“I think the interaction with my mentor gave me opportunities to meet more people, to see more things. This has inspired me to have different ideas in my current job.”Ms Lee, who won silver at the 1994 Asian Games, stressed former athletes should research different industries before they choose a career path.“Every person, they are very unique, they have different strengths and weaknesses. And in each industry, the requirements are different.“I would highly recommend them to take some opportunities, to really take up some internships or short-term contracts to explore what they really like.”The second phase of the Stars to Shine programme will be launched in October.Visit the Hong Kong Athletes Career & Education Programme website for more details.",https://www.news.gov.hk/eng/2020/06/20200612/20200612_111501_439.html?type=category&name=health&tl=t
34,"June 14, 2020",No new COVID-19 cases in HK,Health & Community,"The Centre for Health Protection (CHP) announced that as of 4pm today, no new COVID-19 cases have been recorded, leaving the number of confirmed cases in Hong Kong at 1,109 so far.The centrehas been actively conducting epidemiological investigations and carrying out preventive and control measures in regard to the cluster in Luk Chuen House by conducting an inspection at the housing block with relevant departments and experts yesterday.Environmental samples from the flat of the patient confirmed to have contracted the virus and vent pipe on the rooftop of Luk Chuen House were taken. All environmental samples tested negative for severe acute respiratory syndrome coronavirus 2.The CHP yesterday and today gave out another batch of specimen bottles to the housing block's residents through the Housing Department for collecting deep throat saliva samples for a second COVID-19 testing.The centre strongly appeals to the residents to collect their samples and submit them between June 15 to 17 for early testing. Compulsory testing will be arranged for those who do not return samples.Itwill also arrange forthe second COVID-19 testing for residents of units 10 and 12 of Luk Chuen House who are under quarantine at aquarantine centre before the completion of their 14-day quarantine.Additionally, the Hospital Authority reported that 39 confirmed COVID-19 patients are currently hospitalised and 1,067 confirmed and suspected patients have been discharged.For information and health advice on COVID-19, visit the Government's dedicated webpage.",https://www.news.gov.hk/eng/2020/06/20200614/20200614_175518_698.html?type=category&name=health&tl=t
35,"June 14, 2020",New district officer named,Health & Community,"Janet Wong will assume the post of District Officer (Sha Tin) tomorrow, succeeding Amy Chan.MsWong joined the Administrative Service in 2002 and has served in various bureaus and departments including the Home Affairs Bureau, the Transport & Housing Bureau, the Security Bureau, the Chief Secretary's Office and the Development Bureau.She was the Principal Assistant Secretary (Works) of the Development Bureau before taking up the new post.",https://www.news.gov.hk/eng/2020/06/20200614/20200614_184444_139.html?type=category&name=health&tl=t
36,"June 15, 2020",3 COVID-19 cases reported,Health & Community,"The Centre for Health Protection today said it is investigating three additional confirmed COVID-19 cases, taking the number of confirmed cases in Hong Kong to 1,112.The cases involve two females and a male aged between 10 and 47. All of them travelled during the incubation period.Regarding the cluster inLuk Chuen House, Lek Yuen Estate in Sha Tin, the centre has given out more specimen bottles to residents of the building through the Housing Department to collect deep throat saliva samples for the second round of COVID-19 testing.The centre urged them to submit their deep throat saliva samples by June 17 for early testing, otherwise it will arrange compulsory testing for them.It will also arrange the second round of COVID-19 testing for residents of units 10 and 12 of the building who are under quarantine.Additionally, the Hospital Authority reported that 40 confirmed COVID-19 patients are currently hospitalised and 1,067 confirmed and suspected patients have been discharged.For information and health advice on COVID-19, visit the Government's dedicatedwebpage.",https://www.news.gov.hk/eng/2020/06/20200615/20200615_170918_297.html?type=category&name=health&tl=t
37,"June 15, 2020",Salmon tested for coronavirus,Health & Community,"The Centre for Food Safety today said it has taken salmon samples from import and wholesale levelsat different places for novel coronavirus testing as a precautionary measure.The move was made in view of recent media reports that the novel coronavirus was detected on chopping boards used for cutting salmon during a COVID-19 case investigation in Beijing, the centre explained.The centrenoted that according to current scientific information, there is no evidence indicating that humans can be infected by the novel coronavirus via food.In addition, the World Health Organization and global food safety assessment authorities consider that it is unlikely that the novel coronavirus can be transmitted through food.Given that raw or undercooked aquatic products are high-risk, consumption of food contaminated with bacteria or viruses may cause food poisoning. For the sake of prudence, the centre has taken samples of imported salmon for testing, it added.",https://www.news.gov.hk/eng/2020/06/20200615/20200615_205608_025.html?type=category&name=health&tl=t
38,"June 16, 2020",No new COVID-19 cases in HK,Health & Community,"The Centre for Health Protection announced that as of 4pm today, no new COVID-19 cases have been recorded, leaving the number of confirmed cases in Hong Kong at 1,112 so far.As of 4pm, 847 deep throat saliva samples had been collected in Luk Chuen House, Lek Yuen Estate in Sha Tin for the second round of COVID-19 testing. All the samples have tested negative for the coronavirus.The centre urged the building's residentsto submit their deep throat saliva samples by June 17 for early testing, otherwise it will arrange compulsory testing for them.Additionally, the Hospital Authority reported that 40 confirmed COVID-19 patients are currently hospitalised and 1,069 confirmed and suspected patients have been discharged.For information and health advice on COVID-19, visit the Government's dedicated webpage.",https://www.news.gov.hk/eng/2020/06/20200616/20200616_162325_677.html?type=category&name=health&tl=t
39,"June 16, 2020",Welfare cases down 0.2%,Health & Community,"The overall Comprehensive Social Security Assistance caseload fell to 227,082 last month, down 0.2% from April, the Social Welfare Department announced today.The total number of recipients stood at 316,440.Unemployment cases rose 1.4% to 18,427, butthe number of new applications fell 45.3% to 2,164.Single parent cases increased 0.6% to 24,758, while both permanent disability and ill-health cases edged up 0.4% to 17,191 and 25,112.Low-earnings cases registered a month-to-month fall of 3.7% to 2,926.Meanwhile, old age casesdropped 0.6% to 134,446.",https://www.news.gov.hk/eng/2020/06/20200616/20200616_165211_095.html?type=category&name=health&tl=t
40,"June 16, 2020",Relaxation of measures explained,Health & Community,"(To watch the full media session with sign language interpretation, click here.)The relaxation of anti-epidemic measures is a gradual lifting and the Government will carefully observe the COVID-19 situation to see if further lifting maybe possible, Secretary for Food & Health Prof Sophia Chan said.The Government gazetted directions and amendments under the Prevention & Control of Disease (Requirements & Directions) (Business & Premises) Regulation (Cap 599F) and the Prevention & Control of Disease (Prohibition on Group Gathering) Regulation (Cap 599G) to extend social distancing measures in relation to catering businesses, scheduled premises and group gatherings in public places, as well as make appropriate adjustments tosuch measures having regard to the latest situation.Briefing the media today, Prof Chan explained that the number of people allowed in group gatherings in public places will be relaxed from eight to 50.“If you recall, we have relaxed the prohibited number of people from four to eight. And so in view of the lifting mode, we have to look at what is a number that is acceptable or the risk that is acceptable.“On the one hand, currently under Cap 599G, there are certain exemption categories that have a 50-people number, for example wedding ceremonies and also annual general meetings and extraordinary general meetings.“So far under these exemptions the compliance and everything is okay. So in the lifting mode we have considered that the number of people allowed in these group gatherings in public places, we want to relax to 50. And also this will remain for 14 days.”Prof Chan noted the Government’s health experts discussed the lifting of measures during a meeting last Saturday.“As I have said many times, it is a gradual lifting, a gradual paving the way. So therefore, it will last for 14 days and in this 14 days obviously we will continue to monitor the situation and see if there is any room for further lifting in this situation.“Of course, our experts - as the Chief Executive already said this morning - we had during the meeting on Saturday discussed the lifting of both Cap 599G and Cap 599F. And therefore, I think the experts agree that we are in a suppress and lift strategy, we are in the lifting mode, unless obviously the epidemic situation has changed.“It seems that people are focusing on the prohibited number of people that we are lifting. But in fact, we have lots of other measures in place to try to lower the risk, even if we have increased the number.”Prof Chan added the Government will continue to closely monitor the epidemic situation and review the various measures in place from time to time with a view to suitably adjusting them after taking all relevant factors into account.Clickhere for the relaxed measures.",https://www.news.gov.hk/eng/2020/06/20200616/20200616_172450_196.html?type=category&name=health&tl=t
41,"June 16, 2020",Welfare cases down 0.2%,Health & Community,"The overall Comprehensive Social Security Assistance caseload fell to 227,082 last month, down 0.2% from April, the Social Welfare Department announced today.The total number of recipients stood at 316,440.Unemployment cases rose 1.4% to 18,427, butthe number of new applications fell 45.3% to 2,164.Single parent cases increased 0.6% to 24,758, while both permanent disability and ill-health cases edged up 0.4% to 17,191 and 25,112.Low-earnings cases registered a month-to-month fall of 3.7% to 2,926.Meanwhile, old age casesdropped 0.6% to 134,446.",https://www.news.gov.hk/eng/2020/06/20200616/20200616_165211_095.html?type=category&name=health&tl=t
42,"June 16, 2020",Salmon tests negative for COVID-19,Health & Community,"The Centre for Food Safety today said that all salmon samples collected from import and wholesale levelsfrom different countries have tested negative for novel coronavirus.In view of recent media reports that novel coronavirus was detected on chopping boards used for cutting salmon during a COVID-19 case investigation in Beijing, the centre yesterday took 16 samples of salmon from Norway, Chile, Ireland, Iceland and Denmark for testing as a precautionary measure.In addition, the centre emphasised that while there is no record of salmon imports from the Mainland, it has reviewed the recent imports of chilled salmon from various places into Hong Kong by air and confirmed that salmon sold in Hong Kong are mainly from the United States and European countries.",https://www.news.gov.hk/eng/2020/06/20200616/20200616_203939_962.html?type=category&name=health&tl=t
43,"June 17, 2020",280 HK people to return from India,Health & Community,"About 280 Hong Kong residents stranded in India will return to the city by two special flights arranged by the Hong Kong Special Administrative Region Government.The two flights, tentatively scheduled to depart from Bengaluru and Chennai for Hong Kong on June 18 and 20 at the earliest, will carry Hong Kong residents in various provinces in southeast India with special needs, such as those with illness, pregnant women and children as well as family members travelling with them.Over the past few days, the Immigration Department has contacted assistance seekers who meet these circumstances to ascertain their wishes to take the flights and to obtain their personaldetails to apply for travel permission from the local governments.The returnees, who will bear the cost of the flight, will proceed to the Temporary Specimen Collection Centre at AsiaWorld-Expo for compulsory COVID-19 testing upon arriving in Hong Kong.After their deep throat saliva samples are collected, the returnees will be transferred to designated quarantine centres for a 14-day compulsory quarantine.Because of the COVID-19 pandemic situation, the Indian Government has suspended all international flight movements since late March.As of June 16, the Immigration Department has successfully contacted about 5,490 Hong Kong residents stranded in India.The Hong Kong SAR Government earlier arranged two flights to bring about 570 residents back to Hong Kong from New Delhi and Mumbai on May 18 and June 4.There are still many Hong Kong residents in different areas of India. The Hong Kong SAR Government will assist themin returningto Hong Kong in an orderly manner in batches.",https://www.news.gov.hk/eng/2020/06/20200617/20200617_181750_138.html?type=category&name=health&tl=t
44,"June 17, 2020",More public facilities to reopen,Health & Community,"In light of the latest COVID-19 situation, the Leisure & Cultural Services Department announced today that it will reopen more of its facilities and venues.Outdoor soccer pitches, cricket grounds, basketball, volleyball, handball, netball, a roller hockey and gateball courts will reopen from June 20.Siu Sai Wan Swimming Pool and Morse Park Swimming Pool will reopen on the same day.Fee-charging leisure facilities including grass soccer pitches, baseball courts, rugby pitches, cricket grounds, hockey grounds, basketball, volleyball and netball courts, the Sanshou Training Hall at Lei Yue Mun Sports Centre and the contact sports centre at Pei Ho Street Sports Centre will reopen from June 22.Outdoor non-fee-charging children's playgrounds and road safety towns will also reopen.Members of the public can book the reopened fee charging land leisure facilities via Leisure Link’s Internet Booking Service, Leisure Link Booking Office of the reopened facilities, Leisure Link Booking Office and self-service kiosks starting June 20.The department said venue users must not conduct group gatherings of more than the number of people stipulated by law.Measures implemented at reopened facilities will include stepping up cleansing work, arranging body temperature screening for all people entering indoor venues, limiting the use of facilities and number of users and closing spectator stands.Regarding cultural venues, all of the department’s performance venues will be opened for performances or activities with live audiences from June 19 with special seating arrangements.Audience numbers in major facilities such as concert halls, theatres, auditoriums, cultural activities halls and arenas will be limited to half of the original capacity. Consecutive seats will be limited to 16 and alternate rows will be taken where practicable.For activities to be held in minor facilities such as rehearsal rooms, music and dance studios and lecture, function and conference rooms, no more than 16 consecutive seats in a cluster may be occupied with appropriate distance maintained between groups.The number of users in these facilities will be limited to half of the original capacity in most cases. Audiences will need to wear their own masks in the venues.All reopened museums and cultural venues, except the Hong Kong Science Museum and the Hong Kong Space Museum, will resume normal opening hours on June 22 and current arrangement of admission by sessions will be cancelled.Except for Lek Yuen Public Library, all other 31 small libraries will be reopened on June 22 and implement special opening hours.Visitors to performance venues, museums and libraries must use hand sanitiser and will be subject to temperature checks before admission.Clickhere for details.",https://www.news.gov.hk/eng/2020/06/20200617/20200617_221825_362.html?type=category&name=health&tl=t
45,"June 17, 2020",8 COVID-19 cases reported,Health & Community,"The Centre for Health Protection today said it is investigatingeightadditional confirmed COVID-19 cases, taking the number of confirmed cases in Hong Kong to 1,120.The cases involve two males and six females aged between four and 70. All of them travelled during the incubation period.Regarding the cluster inLuk Chuen House, Lek Yuen Estate in Sha Tin, the centre has given out more specimen bottles to residents of the building through the Housing Department to collect deep throat saliva samples for the second round of COVID-19 testing.As of 4pm, the centre has collected and tested 1,066 deep throat saliva samples from Luk Chuen House.All of them tested negative for severe acute respiratory syndrome coronavirus 2.Additionally, the Hospital Authority reported that 38 confirmed COVID-19 patients are currently hospitalised and 1,071 confirmed and suspected patients have been discharged.For information and health advice on COVID-19, visit the Government's dedicatedwebpage.",https://www.news.gov.hk/eng/2020/06/20200617/20200617_185548_646.html?type=category&name=health&tl=t
46,"June 17, 2020",More public facilities to reopen,Health & Community,"In light of the latest COVID-19 situation, the Leisure & Cultural Services Department announced today that it will reopen more of its facilities and venues.Outdoor soccer pitches, cricket grounds, basketball, volleyball, handball, netball, a roller hockey and gateball courts will reopen from June 20.Siu Sai Wan Swimming Pool and Morse Park Swimming Pool will reopen on the same day.Fee-charging leisure facilities including grass soccer pitches, baseball courts, rugby pitches, cricket grounds, hockey grounds, basketball, volleyball and netball courts, the Sanshou Training Hall at Lei Yue Mun Sports Centre and the contact sports centre at Pei Ho Street Sports Centre will reopen from June 22.Outdoor non-fee-charging children's playgrounds and road safety towns will also reopen.Members of the public can book the reopened fee charging land leisure facilities via Leisure Link’s Internet Booking Service, Leisure Link Booking Office of the reopened facilities, Leisure Link Booking Office and self-service kiosks starting June 20.The department said venue users must not conduct group gatherings of more than the number of people stipulated by law.Measures implemented at reopened facilities will include stepping up cleansing work, arranging body temperature screening for all people entering indoor venues, limiting the use of facilities and number of users and closing spectator stands.Regarding cultural venues, all of the department’s performance venues will be opened for performances or activities with live audiences from June 19 with special seating arrangements.Audience numbers in major facilities such as concert halls, theatres, auditoriums, cultural activities halls and arenas will be limited to half of the original capacity. Consecutive seats will be limited to 16 and alternate rows will be taken where practicable.For activities to be held in minor facilities such as rehearsal rooms, music and dance studios and lecture, function and conference rooms, no more than 16 consecutive seats in a cluster may be occupied with appropriate distance maintained between groups.The number of users in these facilities will be limited to half of the original capacity in most cases. Audiences will need to wear their own masks in the venues.All reopened museums and cultural venues, except the Hong Kong Science Museum and the Hong Kong Space Museum, will resume normal opening hours on June 22 and current arrangement of admission by sessions will be cancelled.Except for Lek Yuen Public Library, all other 31 small libraries will be reopened on June 22 and implement special opening hours.Visitors to performance venues, museums and libraries must use hand sanitiser and will be subject to temperature checks before admission.Clickhere for details.",https://www.news.gov.hk/eng/2020/06/20200617/20200617_221825_362.html?type=category&name=health&tl=t
47,"June 18, 2020",Fake letter alert issued,Health & Community,"The Joint Office for investigation of reports on water seepage in buildings today clarified that Lee's Construction Engineering Company Limited is not an outsourced consultant and reminded members of the public to stay vigilant.Set up by the Food & Environmental Hygiene Department and the Buildings Department, the joint office recently received public enquiries as to whether they had issued letters informing them that an outsourced consultant named Lee's Construction Engineering had been appointed to carry out an investigation at their premises.The joint office said the cases have been referred toPolice for investigation.People are reminded to contact the office if they have any doubts about the authenticity of the office’s letters or the identity of outsourced staff.The contact numbers are 3691 8479 for Hong Kong Island, 3156 1942 for Kowloon, 3104 2571 for New Territories East and2382 5682 for New Territories West.",https://www.news.gov.hk/eng/2020/06/20200618/20200618_150317_962.html?type=category&name=health&tl=t
48,"June 18, 2020",4 COVID-19 cases reported,Health & Community,"The Centre for Health Protection today said it is investigatingfour additional confirmed COVID-19 cases, taking the number of confirmed cases in Hong Kong to 1,124.The cases involve two males and two females aged between three and 36. All of them travelled during the incubation period.Regarding the cluster in Luk Chuen House, Lek Yuen Estate in Sha Tin, none of the residents of units 10 and 12, currently under compulsory quarantine, have tested positive after COVID-19 antibody testing.Disinfection has been carried out at the units before the residents return home from the quarantine centre, and additional seals were applied on the joints of the pipes in these units.Tracer gas measurements were also conducted at Luk Chuen House on June 16 and 17 and the results are being analysed.The centre has given out more specimen bottles to other residents of the building through the Housing Department to collect deep throat saliva samples for the second round of COVID-19 testing.As of 4pm, the centre has collected and tested 1,258 deep throat saliva samples from Luk Chuen House.All of them tested negative for severe acute respiratory syndrome coronavirus 2.Additionally, the Hospital Authority reported that 49 confirmed COVID-19 patients are currently hospitalised and 1,072 confirmed and suspected patients have been discharged.For information and health advice on COVID-19, visit the Government's dedicated webpage.",https://www.news.gov.hk/eng/2020/06/20200618/20200618_175718_630.html?type=category&name=health&tl=t
