,Date,Title,category,Content,URL
26,"May 7, 2020",Hospital discharge criteria explained,Health & Community,"(To watch the full press briefing with sign language interpretation, click here.)The Centre for Health Protection today said recovered COVID-19 patients or those who did not have any symptoms may be discharged from hospital 10 days after the onset of symptoms or a positive test result.Its Communicable Disease Branch Head Dr Chuang Shuk-kwan told a press briefing that the revised discharge criteria was based on the latest scientific evidence.“Our Scientific Committee on Emerging & Zoonotic Diseases met yesterday and examined the latest scientific evidence on whether the virus will be viable from a patient.“And the available evidence showed that this virus is usually not detected after 10 days since the onset of symptoms of patients. Some patients may have persistent positive PCR (polymerase chain reaction) for a long period of time.”Dr Chuang noted that patients still had to meet the criteria of havingtwo clinical specimenstest negative, ortesting positive for the SARS-CoV-2 antibody to be discharged.“We have revised the discharge criteria to include the patient who (must have) been staying in the hospital for at least 10 days after the onset of symptoms. So this is the additional criteria, in addition to the previous criteria of two consecutive negative specimens.“We added another criteria (which is) in case a patient has stayed in the hospital for a long time, more than 10 days since the onset of symptoms, but he or she has persistent positive PCR despite the Ct (cycle threshold) value being very high, they can check their serology, the antibody. So if the antibody turns positive, usually it is after 10 days, then he or she can be discharged.“So this is based on the latest scientific evidence.”",https://www.news.gov.hk/eng/2020/05/20200507/20200507_172100_983.html?type=category&name=health&tl=t
27,"May 8, 2020",Scheduled premises' rules clarified,Health & Community,"Premises can still operate other licensed businesses which are not required to be suspended if they were operating more than one licensed business before the closure, the Food & Health Bureau said today.The bureau made the statement in response to media enquiries on some anti-epidemic measures which were relaxed from today.The statement noted that in accordance with the Prevention & Control of Disease (Requirements & Directions) (Business & Premises) Regulation, the Secretary for Food & Health has issued directions by notices in the Gazette that certain scheduled premises, namely karaoke establishments, clubs or nightclubs, party rooms and bathhouses, should remain closed until May 21.These scheduled premises may still operate other licensed businesses if the operators have implemented all measures to effectively stop or avoid operation of businesses and offering services which are required to be suspended.For example, premises originally operated as karaoke establishments and catering businesses can continue their catering business in accordance with the relevant directions if all karaoke operation and services are suspended.The directions state that facilities, installations and equipment for karaoke activities are closed or properly sealed off and notices are posted in prominent locations at the entrances clearly indicating that only catering services but no karaoke services are provided in the premises.Other scheduled premises operating more than one licensed business can adopt similar measures to operate other licensed businesses which are not required to be suspended, the bureau added.",https://www.news.gov.hk/eng/2020/05/20200508/20200508_144030_049.html?type=category&name=health&tl=t
28,"May 8, 2020",No new COVID-19 cases reported,Health & Community,"The Centre for Health Protection announced that as of 4pm today, no new COVID-19 cases have been recorded, leaving the number of confirmed cases in Hong Kong at 1,044 so far.The centre again urged members of the public to maintain an appropriate social distance with other people to minimise the risk of infection.It said people should go out less and avoid social activities such as having meals out or other gatherings to minimise the risk of coronavirus clusters emerging in the community.As the COVID-19 situation remains severe and the number of cases reported around the world continues to rise, people are strongly urged to avoid all non-essential travel outside Hong Kong as well as maintain strict personal and environmental hygiene.Additionally, the Hospital Authority reported that there are currently 109 patients under isolation and that 960 patients have been discharged upon recovery.For information and health advice on COVID-19, visit the Government's dedicated webpage.",https://www.news.gov.hk/eng/2020/05/20200508/20200508_160655_944.html?type=category&name=health&tl=t
29,"May 8, 2020",Caspar Tsui visits sports association,Health & Community,"Secretary for Home Affairs Caspar Tsui visited the Physical Fitness Association of Hong Kong, China today to inspect its work in implementing theFitness Centre Subsidy Scheme launched under the second phase of the Anti-epidemic Fund.Mr Tsui said the scheme aims to provide a one-off subsidy of $100,000 to fitness centres to tide businesses over financial difficulties arising from anti-epidemic measures.He thanked the association for handling the scheme’s applications.Mr Tsui also expressed gratitude to the fitness industry for complying with the Government’s preventive measures, including suspension of business, in the fight against the virus.Giventhe stabilising epidemic situation, the Government has conducted a health risk assessment and will allow premises, including fitness centres, to resume operations, Mr Tsui said, adding that he hopes the fitness industry will soon regain vitality.The Home Affairs Bureau commissioned the association to assist in implementing the scheme, which opened for applications on May 4.As of May 7, the association received 397 applications, of which more than half of them have been initially found to be eligible, involving subsidies of about $20 million.The application period for the scheme will end on June 3.Call 2302 9089 or send anemail for enquiries.",https://www.news.gov.hk/eng/2020/05/20200508/20200508_171214_507.html?type=category&name=health&tl=t
30,"May 8, 2020",Aid to food producers disbursed,Health & Community,"Subsidies to local primary producers and wholesale traders operating in fresh food wholesale markets are being disbursed from today, the Agriculture, Fisheries & Conservation Department announced.The department said 2,847 applications for the subsidy scheme of $10,000 to each local primary producer under the second round of the Anti-epidemic Fund have been received, with 1,294 approved involving a total of $12,940,000.A total of 346 applications to the scheme to provide a subsidy of $40,000 to each eligible wholesale trader operating in fresh food wholesale markets were also received with 148 approved involving a total of $5,920,000.The application periods of the two schemes will end on June 1.Additionally, 57 borrowers have participated in the arrangement of a one-off interest-free deferral of loan repayment for one year under the Fisheries Development Loan Fund, it said.",https://www.news.gov.hk/eng/2020/05/20200508/20200508_230538_406.html?type=category&name=health&tl=t
31,"May 9, 2020",$140m approved for support scheme,Health & Community,"More than 8,200 applications for the Anti-epidemic Support Scheme for Property Management Sector (ASPM) have been received, with over 3,850 approved, the Government announced today.The approved applications involve subsidies of more than $140 million and will benefit around 22,000 building blocks and about 35,750 frontline property management workers.Launched under the Anti-epidemic Fund, the ASPM provides subsidies to owners' organisations or property management companies of eligible buildings to provide hardship allowance to frontline property management workers.It also provides the Anti-epidemic Cleansing Subsidy to owners' organisations or property management companies.The scheme’s first phase covers private residential and composite buildings, while its second phase covers industrial and commercial buildings.The ASPM is still open for applications and continues to disburse subsidies.Contact the Property Management Services Authority at 3696 1156 or 3696 1166, or visit its website for details.",https://www.news.gov.hk/eng/2020/05/20200509/20200509_110037_193.html?type=category&name=health&tl=t
32,"May 9, 2020",No new COVID-19 cases reported,Health & Community,"The Centre for Health Protection announced that as of 4pm today, no new COVID-19 cases have been recorded, leaving the number of confirmed cases in Hong Kong at 1,044 so far.The centre again urged the public to maintain an appropriate social distance with other people to minimise the risk of infection.It said people should go out less and avoid social activities such as having meals out or other gatherings to minimise the risk of coronavirus clusters emerging in the community.As the COVID-19 situation remains severe and the number of cases reported around the world continues to rise, people are strongly urged to avoid all non-essential travel outside Hong Kong as well as maintain strict personal and environmental hygiene.Additionally, the Hospital Authority reported that there are currently 90 patients under isolation and that 967 patients have been discharged upon recovery.For information and health advice on COVID-19, visit the Government's dedicated webpage.",https://www.news.gov.hk/eng/2020/05/20200509/20200509_160740_805.html?type=category&name=health&tl=t
33,"May 10, 2020",More leisure facilities to reopen,Health & Community,"Changing rooms and shower facilities will be reopened tomorrow along with the leisure facilities of the Leisure & Cultural Services Department.Secretary for Home Affairs Caspar Tsui made the announcement after attending a radio programme this morning, noting that changes to shower facilities will be implemented.The LCSD had earlier announced that some of its leisure venues would be reopened in phases this month in light of the COVID-19 situation. Facilities scheduled to reopen Monday include indoor ones.""Tomorrow, I think, is a good time to also relax and introduce new arrangements in the changing rooms and shower facilities.""It will be similar to (the new measures) adopted by the fitness centres and some of the clubs in the past few days as well.""Mr Tsui said detailed arrangements will be released later to help reduce the risk of spreading the virus.""Basically, it’s likely that we will separate some shower facilities so that (people) will not stand too close to each other.""And of course, the normal procedure of checking (body) temperature will be in place as well.""",https://www.news.gov.hk/eng/2020/05/20200510/20200510_125235_479.html?type=category&name=health&tl=t
34,"May 10, 2020",3 imported COVID-19 cases reported,Health & Community,"(To watch the full press briefing with sign language interpretation, click here.)The Centre for Health Protection today announced that it is investigatingthree new imported COVID-19 cases.The centre’s Communicable Disease Branch Head Dr Chuang Shuk-kwan explained at a press briefing that two of the new infections involve men, aged 54 and 57, who returned to Hong Kong from Pakistan on Saturday.""The two patients confirmed today, they are not from the chartered flight. The Government had only arranged one chartered flight from Pakistan so far. These patients bought their own tickets through Qatar Airways and then came back. They went on flight QR818.”As regards the third infection, Dr Chuang said the case involves a 69-year-old woman who came back to Hong Kong from Britain. She experienced shortness of breath while staying at her home in the UK.“The National Health Service of the UK had sent a team of staff to the patient's home to check her health condition, but had not carried out laboratory tests. Her symptoms subsided very quickly, within one day.“So she has been asymptomatic for quite a while before she came back to Hong Kong.”For information and health advice on COVID-19, visit the Government's dedicated webpage.",https://www.news.gov.hk/eng/2020/05/20200510/20200510_170222_156.html?type=category&name=health&tl=t
35,"May 10, 2020",Additional LCSD venues to reopen,Health & Community,"In view of the latest COVID-19 situation, the Leisure & Cultural Services Department (LCSD) announced todaythat more of its venues will be reopened on May 21 and some recreation and sports programmes will resume from June 1.Leisure facilities to be reopened on May 21 include most of the public swimming pools (only for selected swimming pool facilities such as main pools and secondary pools), dance, activity and fitness rooms, sports climbing facilities, billiard and American pool tables, a gymnastic training hall, barbecue sites, Pui O camp site, water sports centres, sports climbing and rope course facilities at Tuen Mun Recreation & Sports Centre.The reopened facilities can be booked via Leisure Link's Internet Booking Service, Leisure Link Booking Office of the District Leisure Services Offices, Leisure Link Booking Office of the reopened facilities and self-service kiosks from May 20. Leisure Link Booking Office of the water sports centres will resume booking services on the same day leisure facilities are reopened.Additionally, changing rooms and shower facilities in LCSD fee-charging venues, such as sports grounds, sports centres, squash courts, tennis courts, bowling greens, and the Tuen Mun Recreation & Sports Centre, will be reopened from tomorrow.Special measures will be adopted such as opening alternate shower cubicles or shower heads, arranging body temperature screening and stepping up regular cleaning and disinfection of shower cubicles and storage cabinets.The LCSD noted that for refund arrangements in relation to earlier venue closures, the hirer may complete the refund application form and submit it together with the original booking permit to the reopened LCSD leisure venue or a Leisure Link Booking Office at a District Leisure Services Office.The LCSD will also resume some recreation and sports programmes at outdoor and indoor venues and those organised at the water sports centres from June 1. These include tennis, golf, tai chi, lawn bowl, badminton, squash, table tennis, aerobics, multi-gym fitness, social dance, canoeing and windsurfing.To reduce social contacts and the risk of infection, the number of participants for each programme will be limited to eight people.Enrolment can be made on a first-come, first-served basis from May 25 via the internet, booking counters at the LCSD's District Leisure Services Offices and leisure venues with Leisure Link Services and self-service kiosks.Regarding cultural venues, another 12 district libraries will partially reopen on May 21 from 1 to 8pm Mondays to Saturdays and 9am to 5pm on Sundays and public holidays.The public libraries include Aberdeen, Chai Wan, Lockhart Road, Lai Chi Kok, Lam Tin, Ngau Chi Wan, Yau Ma Tei, Fanling, Tai Po, Tiu Keng Leng, Tsing Yi and Tung Chung Public Libraries.The libraries will arrange admission by sessions on a first-come, first-served basis, with each session lasting about one hour. Children under age 12 will be allowed entry when accompanied by an adult.The students' study rooms of the 12 above-mentioned public libraries and the five major libraries including Kowloon, Ping Shan Tin Shui Wai, Sha Tin, Tsuen Wan and Tuen Mun Public Libraries will resume service on the same day.The students’ study rooms will implement the same special opening hours as the reopened libraries. Admission will be arranged by sessions with each lasting about three hours and the number of users limited.The self-service library stations at Island East Sports Centre Sitting-out Area, Cultural Centre and Tsuen Nam Road and all book drop services of the Hong Kong Public Libraries including those at MTR Central, Kowloon Tong and Nam Cheong stations have resumed service.The LCSD added that a few outreach music courses for adults organised by the Music Office will resume on June 1. The number of participants for each class will be limited to eight people.",https://www.news.gov.hk/eng/2020/05/20200510/20200510_202357_912.html?type=category&name=health&tl=t
36,"May 11, 2020",Timely children's vaccination urged,Health & Community,"The Department of Health today reminded parents to maintain up-to-date immunisation for their children for comprehensive and timely protection against infectious diseases and not to delay vaccination due to the COVID-19 outbreak.The department's Scientific Committee on Vaccine Preventable Diseasesrecommends that children from birth to Primary 6 should receive different types of vaccines and boosters according to the Hong Kong Childhood Immunisation Programme for the prevention of chickenpox, diphtheria, hepatitis B, measles, mumps, pertussis, poliomyelitis, pneumococcal infection, rubella, tetanus, tuberculosis and cervical cancer.Maternal andchild health centres provide immunisation for children up to the age of five according to the Hong Kong Childhood Immunisation Programme.The department strongly urges parents not to postpone their children's vaccination asdelays will weaken their protection against relevant infectious diseases.In view of the COVID-19outbreak, infection control measures have been enhanced at maternalandchild health centres including temperature screening, requiring visitors to wear masks and advising clients to reduce the number of accompanying family members or friends when attending appointments.Parents of preschool children who have not yet received the age-appropriate vaccines are urged to make an appointment at their registered maternaland child health centres as soon as possible or consult their family doctors for vaccination.Vaccination under the Hong Kong Childhood Immunisation Programme at primary schools will be arranged by the School Immunisation Teams at schools.Parents with children who are currently not residing in Hong Kong are advised to continue immunisation in their place of residence.",https://www.news.gov.hk/eng/2020/05/20200511/20200511_113418_019.html?type=category&name=health&tl=t
37,"May 11, 2020",No new COVID-19 cases reported,Health & Community,"The Centre for Health Protection announced that as of 4pm today, no new confirmed COVID-19 cases have been recorded, leaving the number of confirmed cases in Hong Kong at 1,047 so far.Meanwhile, the centre is investigating an overseas case which involves a 70-year-old woman whoarrived from the UK.She took British Airways flight BA27 in economy class from London arriving in Hong Kong on May 10. Her deep throat saliva samplehad tested positive for severe acute respiratory syndrome coronavirus 2 and she was transferred to Queen Elizabeth Hospital.The patient saidshe had received apositive testresult for severe acute respiratory syndrome coronavirus 2 in the UK. The centre has contacted the UK’s health authority to obtain more information about the case.Noting that all recent reported cases recorded locally had a travel history during the incubation period, the centre urged people arriving inHong Kong to approach the Department of Health's Port Health Division officers immediately for follow-up when respiratory symptoms develop.Passengers who have been confirmed as COVID-19 cases abroad, even if they are currently asymptomatic, should approach the officers upon arrival to reveal their relevant history.The centre has also noticed that a number of Hong Kong residents who were stranded in areas where the epidemic situation isunknown, including Pakistan, India, Bangladesh, Nepal and South Africa, have been returning to Hong Kong lately.The department will continue the current arrangement of transferring the returnees from the those areas in coaches to the quarantine centre for a 14-day compulsory quarantine period after collecting their deep throat saliva samples at the Temporary Specimen Collection Centre at AsiaWorld-Expo for compulsory COVID-19 testing upon arrival.The centre again urged the public to maintain an appropriate social distance from other people as much as possible in their daily lives to minimise the risk of infection.Theyshould go out less and avoid social activities such as having meals outorother gatherings to minimise the risk of outbreak clusters emerging in the community.As the COVID-19 situation remains severe and the number of cases reported around the world continues to rise, people are strongly advised to avoid all non-essential travel outside Hong Kong as well as maintain strict personal and environmental hygiene at all times.Additionally, the Hospital Authority reported that there are currently 59 patients under isolation and that 985 patients have been discharged upon recovery.For information and health advice on COVID-19, visit the Government's dedicated webpage.",https://www.news.gov.hk/eng/2020/05/20200511/20200511_161825_894.html?type=category&name=health&tl=t
38,"May 11, 2020",Protest reporting not for minors,Health & Community,"The Government today strongly urged underage people to stay away from high-risk protests and stop participating in any news reporting activities at such scenes.It expressed deep concern about an incident in which underage people claimed that they were conducting news reporting activities at a protest in Tsim Sha Tsui on May 10.The Government said underage people are easily influenced by others to defy the law or take part in high-risk events. Parents, schools and teachers have the responsibility to protect the personal safety and well-being of children and students and remind them not to attend or participate in protests, which in recent months have often ended up in violent clashes.It is extremely dangerous for underage people to report on protests as student journalists, the Government said, adding that it would be difficult for a child to handle the complex and ever-changing situation at the scene.It expressed worries that organisations arearranging for young students to work as volunteer reporters, totally disregarding their safety.During a Tsim Sha Tsui protest yesterday, a 12-year-old boy and a 16-year-old girl told Police that they were volunteer reporters carrying out news reporting activities at the scene.For their safety, Police took them to a police station without arresting them and contacted their guardians to pick them up. The guardians also understood why the boy and girl were taken to the police station.The Government noted that protests and acts of violence have taken place in various districts again recently.It said that young people have less life experience and may be easily incited to commit crimes without knowingthe serious consequences of breaking the law.The Government pointed out that it has the responsibility of reminding underage people not to participate in any illegal act that may jeopardise their future.Society should also stop this undesirable trend from spreading and spare no effort to curb violence, it added.",https://www.news.gov.hk/eng/2020/05/20200511/20200511_170125_347.html?type=category&name=health&tl=t
39,"May 11, 2020",COVID-19 surveillance boosted,Health & Community,"The Hospital Authority will conduct admission screening for a random sample of institutional residents and patients admitted to psychiatric wards starting May 12.The new measures aim to help mitigate the risk of a COVID-19 community outbreak at an early stage.Given the evolving global COVID-19 situation and the ongoing widespread community transmission overseas, it is vital to maintain vigilance against potential outbreaks particularly among vulnerable groups, the authority said.Admission screening targeted at vulnerable groups will facilitate early case detection and public health intervention to reduce the risk of institutional outbreaks.Upon hospital admission, specimens will be collected from asymptomatic institutional residents, who can provide deep throat saliva, from residential care homes for the elderly, residential care homes for the disabled and nursing homes.Patients admitted to psychiatric wards will also be included in this screening programme.The new measure was recommended by the authority's Central Committee on Infectious Diseases & Emergency Response and supported by the Centre for Health Protection.Additionally, in view of the presentation of mild respiratory symptoms among COVID-19 patients, public hospitals will also extend the Enhanced Laboratory Surveillance to include inpatients with influenza-like illness symptoms such as fever, cough or sore throat.",https://www.news.gov.hk/eng/2020/05/20200511/20200511_210132_047.html?type=category&name=health&tl=t
40,"May 11, 2020",Smooth start for CuMask delivery,Health & Community,"Hongkong Post made a smooth starton the first-day delivery of CuMask by arranging the delivery of around 97% of about 120,000 items received from the Government the preceding day.Hongkong Post made the statement in response to media enquiries about the delivery of the free reusable face masks that began today, noting that the remaining masks could not bedelivered due to address problems.Arrangements will be made for the redelivery of the remainder tomorrow, it added.Among the despatch order arranged for the first day, about 70% was successfully delivered. For the remaining 30%, post office collection would be arranged as no one was present to receive the delivery at the registered addresses.On manpower, in addition to the 1,650 postmen responsible for normal mail delivery service, Hongkong Post has mobilised approximately 300 postmen to support delivery offices that require additional manpower given the distribution of items varies from district to district.In general, each postman is required to deliver 70 to 80 CuMask items on average. Since the quantity of items distributed for delivery are based on the despatch order and therefore varies among different beats, delivered quantities may vary.Regarding overtime work arrangements, delivery postmen normally work from 8am to 4pm. Overtime may be arranged if the work assigned cannot be completed within the working hours.Taking occupational safety and health of its staff into account, Hongkong Post usually limits overtime to no more than 3.5 hours.If postmen still cannot complete the day’staskafter working 3.5 hours of overtime, Hongkong Post will deploy postmen from other sections to share the workload.Hongkong Post emphasised that it will make thorough planning on manpower and resources based on the despatch orders of CuMask received from the Government, with a view to accomplishing the task smoothly.It added thatitgreatly appreciates the enormous effort rendered by all postmen and support staff on the back end in this task.",https://www.news.gov.hk/eng/2020/05/20200511/20200511_215913_125.html?type=category&name=health&tl=t
41,"May 12, 2020",No new COVID-19 cases reported,Health & Community,"The Centre for Health Protection announced that as of 4pm today, no new COVID-19 cases have been recorded, leaving the number of confirmed cases in Hong Kong at 1,047 so far.The centre again urged members of the public to maintain an appropriate social distance with other people to minimise the risk of infection.It said people should go out less and avoid social activities such as having meals out or other gatherings to minimise the risk of coronavirus clusters emerging in the community.As the COVID-19 situation remains severe and the number of cases reported around the world continues to rise, people are strongly urged to avoid all non-essential travel outside Hong Kong as well as maintain strict personal and environmental hygiene.Additionally, the Hospital Authority reported that53 patients confirmed with COVID-19 are currently hospitalised and 991 patients have been discharged.For information and health advice on COVID-19, visit the Government's dedicated webpage.",https://www.news.gov.hk/eng/2020/05/20200512/20200512_160610_850.html?type=category&name=health&tl=t
42,"May 12, 2020",Clubhouse operators to get subsidy,Health & Community,"The Government today announced that the disbursement of subsidies under the Club-house Subsidy Scheme under the Anti-epidemic Fund has started.The scheme provides a one-off subsidy of $100,000 to clubhouse operators with valid Certificates of Compliance issued under the Clubs (Safety of Premises) Ordinance.It aims to provide immediate financial relief to certificate holders whose businesses have been hard-hit by the epidemic and the Government’s social distancing measures.About 580 clubhouses areoperating with valid Certificates of Compliance.As of today, 495 applications were received, of which 470 applications have been approved.The Office of the Licensing Authority under the Home Affairs Department has started to disburse subsidies to successful applicants.The application deadline for the scheme is May 18. Eligible certificate holders are reminded to submit their applications as soon as possible.Clickhere for the application form and guidelines.For details, call the authority at 3107 3021.",https://www.news.gov.hk/eng/2020/05/20200512/20200512_203635_126.html?type=category&name=health&tl=t
43,"May 13, 2020",Gov’t to observe virus trend,Health & Community,"(To watch the full press briefing with sign language interpretation, click here.)Under Secretary for Food & Health Dr Chui Tak-yi today said the Government will closely observe the trend of the COVID-19 epidemic before deciding on whether to adjust social distancing measures.Dr Chui told a press briefing that because of the development of the outbreak last month, the Government considered it appropriate to relax some of the measures.“All the measures have been really quite tight in late April to early May, because of the development of the outbreak in say, early April, which is the peak, so to speak.“So in view of the development of the outbreak in mid to late April, in terms of not every day we had a reported case and also mostly imported cases and only after more than 20 days we have another newly confirmed local case, it’s in that context that the Government considered it might be an appropriate measure to relax the measures a little bit, with also constraints to the previous very tight measures.”Earlier this month, the Government lifted certain social distancing measures under two regulations onpreventionand control of disease, including relaxing from four to eight the number of people allowed in group gatherings in public places, while seven of the 11 types of scheduled premises were allowed to resume operation subject to conditions.“All the considerations for relaxation or limited relaxation are based on epidemic data and also views from the experts to the Government.“So I think with a new confirmed case for one day we will observe very closely the trend and decide whether we need to adjust the measures accordingly,” Dr Chui added.",https://www.news.gov.hk/eng/2020/05/20200513/20200513_174000_042.html?type=category&name=health&tl=t
44,"May 13, 2020",2 locally transmitted cases reported,Health & Community,"(To watch the full pressbriefing with sign language interpretation, clickhere.)The Centre for Health Protection today confirmed that it is investigatingtwo locally transmitted cases of COVID-19 after more than three weeks of handling only imported cases.While sharing details about the cases at a press briefing, the centre’s Communicable Disease Branch Head Dr Chuang Shuk-kwan said those infected include a 66-year old woman who lives in Tsuen Wan and her five-year-old granddaughter.“For the new local cases, Cases 1,049 and 1,050, they are family contacts. We have quarantined all the close contacts in the quarantine centre and we will test them.”Dr Chuang explained that the circumstances behind these particular cases will require testing residents in the buildings where the woman and her granddaughter live.“Because it has been quite a while since we have had a local case, we are trying to take this opportunity to test the residents in the housing blocks where she stayed or lived during the incubation period, as well as the infectious period, to understand more about the local situation in case there are some cases silent transmission that we can we can detect.“I think in Lei Muk Shue Estate, they have around 800 households and for the other building there are around 60. For Lei Muk Shue Estate, we are trying to work with other relevant government departments or the building management to see how we can distribute the specimen bottles to them effectively.“And for the other block, because the block size is small, we will try to distribute the bottles to them by ourselves.”Dr Chuang emphasised that the woman travelled the city daily, so conducting this round of testing could help track down the source of the virus.“This test result will indicate the epidemic situation in the local community. It does not mean that the patient acquired the disease from these two blocks, because she also participated in a bit of community activities.""She travelled daily, from Lei Muk Shue Estate to Tsuen Wan by minibus, and also visited some markets. Her household contacts may also be a source.“We are also investigating the people who are in contact with her household to see whether there are other possible sources.”Additionally, the centre is investigating an imported case involving a 34-year-old man who returned from Pakistan on May 9. He developed fever on May 12 and has no close contacts.Currently, the number of confirmed cases in Hong Kong is 1,050.For information and health advice on COVID-19, visit the Government'sdedicated webpage.",https://www.news.gov.hk/eng/2020/05/20200513/20200513_174108_041.html?type=category&name=health&tl=t
45,"May 13, 2020",Flight planned for HK people in India,Health & Community,"The first chartered flight to take Hong Kong residents stranded in India home is tentatively scheduled to depart New Delhi on May 17 at the earliest.The flight will first assist Hong Kong residents who are now located in New Delhi and those in its surrounding areas with special needs, such as people with illness, pregnant women and children as well as family members travelling with them.In the past few days, the Immigration Department has individually contacted assistance seekers to confirm their wishes to take the chartered flight and to obtain their personal information for applying for travel permission from the local government.As the department is still contacting the assistance seekers concerned, the final number of passengers to be carried by the flight is yet to be confirmed, though it is expected to be more than 200.The cost of taking the flight is estimated to be about $8,000 per person at most and will be borne by the users.The exact date and time of departure are still subject to the approval time of and the facilitation provided by the local government, land traffic situations and relevant permissions received by airlines.Upon arrival in Hong Kong, the people taking the flight will proceed to the Temporary Specimen Collection Centre at AsiaWorld-Expo for compulsory COVID-19 testing.After their samples are collected, the returnees will be transferred to the quarantine centre at Chun Yeung Estate for a 14-day quarantine.Due to the COVID-19 pandemic, India has banned all international flight movements since late March.As of May 10, the department successfully contacted about 3,500 Hong Kong residents stranded in India, who requested for assistance in returning to Hong Kong.The Government understands that there are still many Hong Kong residents stranded in different areas of the country and will continue to liaise with them closely and assist them in returning to Hong Kong in batches subject to the circumstances.It will contact them as soon as further information is available.",https://www.news.gov.hk/eng/2020/05/20200513/20200513_201033_439.html?type=category&name=health&tl=t
46,"May 14, 2020",Genome sequencing project set,Health & Community,"(To watch the full press conference with sign language interpretation, click here.)The Government today announced theStrategic Development of Genomic Medicine in Hong Kong with an emphasis on a project to set up a genome sequencing database to help detect undiagnosed cancers.Secretary for Food & Health Prof Sophia Chan laid out the project’s main objective at a press briefing this afternoon and emphasised that the Government is pleased to accept the recommendations ofa report prepared by the Steering Committee on Genomic Medicine.Among the recommendations put forth by the steering committee, the Hong Kong Genome Project has been accorded the top priority.It is a large-scale genome sequencing project, with the pilot phase focusing on patients and their family members with undiagnosed disorders and hereditary cancers. Up to 50,000 genomes would be sequenced.""The objective of this genome project, not only is it going to develop genomic medicine as a whole, but we are going to use this as a catalyst. Hopefully this project can, at the same time, come up with a database and secondly, build capacity within Hong Kong so that we have more people who are able to work on this.“Ultimately, this is not only for the benefit of science and data development, but also I think in the long run or even in the process, this would benefit our patients - the diagnosis of patients and treatment of patients.“There is a lot already happening now in hospitals in terms of using genomic medicine and sequencing in looking at diagnoses and also treatments. But these are on a smaller scale.""Prof Chan added that $1.2 billion has been set aside toexecute the Hong Kong Genome Project.“The Hong Kong Government and the Food & Health Bureau feel that this is important in terms of the development of genomic medicine for future development, not only for research but also for diagnosis and treatment, ultimately benefitting our patients.”The bureau will co-ordinate the implementation of the report’s recommendations with stakeholders including the Department of Health, the Hospital Authority, universities, medical and relevant professional bodies and private sectors.Click here for the report’s details.",https://www.news.gov.hk/eng/2020/05/20200514/20200514_151627_889.html?type=category&name=health&tl=t
47,"May 14, 2020",Estate tenants given specimen bottles,Health & Community,"(To watch the full press briefing with sign language interpretation, click here.)The Centre for Health Protection said saliva specimen bottles were distributed to residents of a housing estate block in Tsuen Wan today where two of the locally transmitted COVID-19 cases live.Its Communicable Disease Branch Head Dr Chuang Shuk-kwan told a press briefing that close contacts of the latest confirmed case - a 62-year-old man who is the husband of the 66-year-old woman earlier confirmed infected - have been quarantined.The couple’s five-year-old granddaughter had also tested positive for the virus.“We have quarantined those close contacts in the quarantine centre or those who are symptomatic they are now staying in the hospital. So if they can be discharged from the hospital, they will be quarantined in the quarantine centre. That amounts to fewer than 20 close contacts altogether for the three cases.“So far we have distributed more than 100 salivary bottles to those who might have some non-close contacts or actually some of them who did not have contact exactly with these three cases, to understand the situation.“We are today, through the Housing Department, distributing the salivary bottles to over 800 units who live in Lei Muk Shue Estate, Block 5, at the residence, so that would have the number of residents in terms of thousands.”For information and health advice on COVID-19, visit the Government'sdedicated webpage.",https://www.news.gov.hk/eng/2020/05/20200514/20200514_172034_636.html?type=category&name=health&tl=t
